# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-08-10 10:26:03 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01474500 Schuylkill River at Philadelphia, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01474500
#            TS   parameter     statistic     Description
#        118500       00060     00003     Discharge, cubic feet per second (Mean)
#        118501       00095     00001     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)
#        118502       00095     00002     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)
#        118503       00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#        118504       00300     00001     Dissolved oxygen, water, unfiltered, milligrams per liter (Maximum)
#        118505       00300     00002     Dissolved oxygen, water, unfiltered, milligrams per liter (Minimum)
#        118506       00300     00003     Dissolved oxygen, water, unfiltered, milligrams per liter (Mean)
#        118507       00010     00001     Temperature, water, degrees Celsius (Maximum), [(2)]
#        118508       00010     00002     Temperature, water, degrees Celsius (Minimum), [(2)]
#        118509       00010     00003     Temperature, water, degrees Celsius (Mean), [(2)]
#        118510       00400     00001     pH, water, unfiltered, field, standard units (Maximum)
#        118511       00400     00002     pH, water, unfiltered, field, standard units (Minimum)
#        118513       80154     00003     Suspended sediment concentration, milligrams per liter (Mean)
#        118514       80155     00003     Suspended sediment discharge, short tons per day (Mean)
#        118515       00011     00001     Temperature, water, degrees Fahrenheit (Maximum)
#        118516       00011     00002     Temperature, water, degrees Fahrenheit (Minimum)
#        118517       00011     00003     Temperature, water, degrees Fahrenheit (Mean)
#        251571       00010     00003     Temperature, water, degrees Celsius (Mean)
#        251572       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        251573       00010     00002     Temperature, water, degrees Celsius (Minimum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	118500_00060_00003	118500_00060_00003_cd	118501_00095_00001	118501_00095_00001_cd	118502_00095_00002	118502_00095_00002_cd	118503_00095_00003	118503_00095_00003_cd	118504_00300_00001	118504_00300_00001_cd	118505_00300_00002	118505_00300_00002_cd	118506_00300_00003	118506_00300_00003_cd	118507_00010_00001	118507_00010_00001_cd	118508_00010_00002	118508_00010_00002_cd	118509_00010_00003	118509_00010_00003_cd	118510_00400_00001	118510_00400_00001_cd	118511_00400_00002	118511_00400_00002_cd	118513_80154_00003	118513_80154_00003_cd	118514_80155_00003	118514_80155_00003_cd	118515_00011_00001	118515_00011_00001_cd	118516_00011_00002	118516_00011_00002_cd	118517_00011_00003	118517_00011_00003_cd	251571_00010_00003	251571_00010_00003_cd	251572_00010_00001	251572_00010_00001_cd	251573_00010_00002	251573_00010_00002_cd
USGS	01474500	1978-01-01	3920	A	289	A	266	A	270	A	13.5	A	13.3	A	13.4	A	4.0	A	3.5	A	4.0	A	7.4	A	7.3	A																
USGS	01474500	1978-01-02	3660	A	285	A	277	A	282	A	13.4	A	13.2	A	13.3	A	4.0	A	3.5	A	4.0	A	7.4	A	7.3	A																
USGS	01474500	1978-01-03	3340	A	288	A	282	A	284	A	13.5	A	13.2	A	13.4	A	4.0	A	3.0	A	3.5	A	7.4	A	7.4	A																
USGS	01474500	1978-01-04	2890	A	303	A	288	A	297	A	13.7	A	13.3	A	13.6	A	3.5	A	3.0	A	3.0	A	7.5	A	7.4	A																
USGS	01474500	1978-01-05	2770	A	313	A	300	A	307	A	13.6	A	13.4	A	13.5	A	3.5	A	3.0	A	3.0	A	7.4	A	7.4	A																
USGS	01474500	1978-01-06	2750	A	309	A	301	A	305	A	13.5	A	13.2	A	13.3	A	4.5	A	3.5	A	4.0	A	7.4	A	7.4	A																
USGS	01474500	1978-01-07	2700	A	307	A	300	A	303	A	13.2	A	12.1	A	12.8	A	5.0	A	4.5	A	4.5	A	7.4	A	7.4	A																
USGS	01474500	1978-01-08	2840	A	316	A	302	A	308	A	12.7	A	12.2	A	12.6	A	7.0	A	5.0	A	5.5	A	7.4	A	7.4	A																
USGS	01474500	1978-01-09	19200	A	306	A	170	A	239	A	12.5	A	11.6	A	12.0	A	8.5	A	5.5	A	7.0	A	7.4	A	7.0	A																
USGS	01474500	1978-01-10	18700	A	214	A	173	A	192	A	14.8	A	12.5	A	13.8	A	5.5	A	3.0	A	4.0	A	7.2	A	7.0	A																
USGS	01474500	1978-01-11	10400	A	188	A	174	A	180	A	18.3	A	13.8	A	14.3	A	3.0	A	2.0	A	2.0	A	7.1	A	7.1	A																
USGS	01474500	1978-01-12	7720	A	205	A	188	A	197	A	14.5	A	14.2	A	14.3	A	2.5	A	1.5	A	2.0	A	7.2	A	7.1	A																
USGS	01474500	1978-01-13	6240	A	291	A	205	A	245	A	14.2	A	13.7	A	14.0	A	3.0	A	2.5	A	2.5	A	7.2	A	7.1	A																
USGS	01474500	1978-01-14	9280	A	311	A	262	A	281	A	13.7	A	13.5	A	13.6	A	3.5	A	2.5	A	3.0	A	7.3	A	7.2	A																
USGS	01474500	1978-01-15	7020	A	270	A	256	A	264	A	13.8	A	13.5	A	13.7	A	3.0	A	2.5	A	2.5	A	7.2	A	7.2	A																
USGS	01474500	1978-01-16	4960	A	279	A	263	A	269	A	13.9	A	13.7	A	13.8	A	3.0	A	2.0	A	2.5	A	7.2	A	7.2	A																
USGS	01474500	1978-01-17	4360	A	407	A	267	A	311	A	13.9	A	13.7	A	13.8	A	2.5	A	2.5	A	2.5	A	7.3	A	7.2	A																
USGS	01474500	1978-01-18	8830	A	449	A	299	A	344	A	13.8	A	13.5	A	13.6	A	3.5	A	2.5	A	3.0	A	7.3	A	7.2	A																
USGS	01474500	1978-01-19	6950	A	321	A	275	A	292	A	13.9	A	13.6	A	13.8	A	3.0	A	2.5	A	2.5	A	7.2	A	7.2	A																
USGS	01474500	1978-01-20	4930	A	319	A	296	A	305	A	13.7	A	13.5	A	13.6	A	2.5	A	1.5	A	2.0	A	7.3	A	7.2	A																
USGS	01474500	1978-01-21	4400	A	302	A	290	A	295	A	13.9	A	13.7	A	13.8	A	2.5	A	1.5	A	2.0	A	7.3	A	7.2	A																
USGS	01474500	1978-01-22	4180	A	295	A	288	A	291	A	14.1	A	13.9	A	13.9	A	2.5	A	1.5	A	2.0	A	7.3	A	7.3	A																
USGS	01474500	1978-01-23	3570	A	305	A	289	A	294	A	13.9	A	13.7	A	13.8	A	3.0	A	2.0	A	2.5	A	7.3	A	7.3	A																
USGS	01474500	1978-01-24	3200	A	309	A	294	A	303	A	13.8	A	13.6	A	13.7	A	3.0	A	2.0	A	2.5	A	7.4	A	7.3	A																
USGS	01474500	1978-01-25	6080	A	403	A	304	A	355	A	13.7	A	13.2	A	13.5	A	3.5	A	2.5	A	3.0	A	7.4	A	7.3	A																
USGS	01474500	1978-01-26	46400	A	391	A	128	A	204	A	13.5	A	12.2	A	13.0	A	3.0	A	2.0	A	2.5	A	7.3	A	6.8	A																
USGS	01474500	1978-01-27	36400	A	183	A	129	A	161	A	13.6	A	12.0	A	12.5	A	3.0	A	2.5	A	3.0	A	6.9	A	6.8	A																
USGS	01474500	1978-01-28	14700	A	188	A	163	A	174	A	13.3	A	12.6	A	13.0	A	3.0	A	2.5	A	2.5	A	7.0	A	6.9	A																
USGS	01474500	1978-01-29	10700	A	199	A	185	A	191	A	13.3	A	12.5	A	13.1	A	3.0	A	2.5	A	2.5	A	7.0	A	7.0	A																
USGS	01474500	1978-01-30	8310	A	214	A	197	A	205	A													7.0	A	7.0	A																
USGS	01474500	1978-01-31	7530	A	226	A	205	A	217	A	14.1	A	13.9	A	14.0	A	2.5	A	2.0	A	2.0	A	7.2	A	7.0	A																
USGS	01474500	1978-02-01	6790	A	229	A	214	A	220	A	14.3	A	13.9	A	14.0	A	2.5	A	2.0	A	2.0	A	7.3	A	7.2	A																
USGS	01474500	1978-02-02	5950	A	251	A	230	A	241	A	14.1	A	13.6	A	13.8	A	2.5	A	2.0	A	2.5	A	7.3	A	7.3	A																
USGS	01474500	1978-02-03	4630	A	275	A	251	A	264	A	13.7	A	13.6	A	13.6	A	3.5	A	2.5	A	2.5	A	7.4	A	7.3	A																
USGS	01474500	1978-02-04	3850	A	283	A	275	A	280	A	13.7	A	13.5	A	13.6	A	3.5	A	2.5	A	2.5	A	7.4	A	7.4	A																
USGS	01474500	1978-02-05	3400	A	296	A	284	A	290	A	13.6	A	13.5	A	13.6	A	3.0	A	2.0	A	2.5	A	7.4	A	7.3	A																
USGS	01474500	1978-02-06	3350	A	307	A	296	A	302	A	13.6	A	13.4	A	13.5	A	2.5	A	1.5	A	2.0	A	7.4	A	7.3	A																
USGS	01474500	1978-02-07	3220	A	309	A	295	A	302	A	13.7	A	13.4	A	13.6	A	1.5	A	1.5	A	1.5	A	7.5	A	7.4	A																
USGS	01474500	1978-02-08	3540	A	313	A	305	A	309	A	13.9	A	13.7	A	13.8	A	1.5	A	1.5	A	1.5	A	7.5	A	7.4	A																
USGS	01474500	1978-02-09	3170	A	310	A	292	A	301	A	14.3	A	13.1	A	13.7	A	1.5	A	1.5	A	1.5	A	7.4	A	7.3	A																
USGS	01474500	1978-02-10	2860	A	324	A	299	A	319	A	13.1	A	12.5	A	12.7	A	3.0	A	1.5	A	2.5	A	7.4	A	7.4	A																
USGS	01474500	1978-02-11	2660	A	320	A	311	A	316	A	12.6	A	12.2	A	12.3	A	3.5	A	2.5	A	3.0	A	7.4	A	7.4	A																
USGS	01474500	1978-02-12	2600	A	327	A	307	A	315	A	12.2	A	12.0	A	12.2	A	4.0	A	2.5	A	3.0	A	7.4	A	7.4	A																
USGS	01474500	1978-02-13	2520	A	332	A	320	A	326	A	12.2	A	12.0	A	12.1	A	4.0	A	3.0	A	3.5	A	7.4	A	7.4	A																
USGS	01474500	1978-02-14	2540	A	344	A	327	A	335	A	12.0	A	11.9	A	12.0	A	3.5	A	3.0	A	3.5	A	7.4	A	7.4	A																
USGS	01474500	1978-02-15	2420	A	342	A	324	A	331	A	12.2	A	11.9	A	12.1	A	4.5	A	3.0	A	3.5	A	7.4	A	7.4	A																
USGS	01474500	1978-02-16	2230	A	364	A	332	A	340	A	12.1	A	12.0	A	12.0	A	4.5	A	3.0	A	3.5	A	7.4	A	7.4	A																
USGS	01474500	1978-02-17	2160	A	353	A	342	A	345	A	12.1	A	11.9	A	12.0	A	4.5	A	4.0	A	4.5	A	7.4	A	7.4	A																
USGS	01474500	1978-02-18	2120	A	368	A	352	A	360	A	12.0	A	11.7	A	11.8	A	5.0	A	4.5	A	4.5	A	7.4	A	7.4	A																
USGS	01474500	1978-02-19	2090	A	361	A	354	A	358	A	12.0	A	11.7	A	11.8	A	5.5	A	4.0	A	4.5	A	7.5	A	7.4	A																
USGS	01474500	1978-02-20	1940	A	361	A	350	A	355	A	11.9	A	11.7	A	11.8	A	5.5	A	4.0	A	4.5	A	7.5	A	7.4	A																
USGS	01474500	1978-02-21	1830	A	356	A	350	A	352	A	11.9	A	11.8	A	11.9	A	5.5	A	4.0	A	4.5	A	7.4	A	7.4	A																
USGS	01474500	1978-02-22	1870	A	364	A	355	A	361	A	11.9	A	11.8	A	11.8	A	5.0	A	3.5	A	4.5	A	7.5	A	7.4	A																
USGS	01474500	1978-02-23	1770	A	365	A	357	A	361	A	12.1	A	11.9	A	11.9	A	5.0	A	3.0	A	4.0	A	7.5	A	7.5	A																
USGS	01474500	1978-02-24	1730	A	371	A	360	A	366	A	12.2	A	12.0	A	12.1	A	5.0	A	3.0	A	4.0	A	7.5	A	7.5	A																
USGS	01474500	1978-02-25	1800	A	374	A	365	A	369	A	12.2	A	11.8	A	12.0	A	6.0	A	4.0	A	5.0	A	7.5	A	7.5	A																
USGS	01474500	1978-02-26	1870	A	380	A	369	A	374	A	11.8	A	11.6	A	11.6	A	6.5	A	4.5	A	5.5	A	7.5	A	7.4	A																
USGS	01474500	1978-02-27	1850	A	390	A	375	A	379	A	11.6	A	11.4	A	11.5	A	7.0	A	5.0	A	6.0	A	7.5	A	7.5	A																
USGS	01474500	1978-02-28	1680	A	377	A	365	A	370	A	11.8	A	11.5	A	11.6	A	6.5	A	5.0	A	5.5	A	7.6	A	7.2	A																
USGS	01474500	1978-03-01	1690	A	380	A	369	A	373	A	11.8	A	11.5	A	11.6	A	6.0	A	5.0	A	5.5	A	7.5	A	7.5	A																
USGS	01474500	1978-03-02	1630	A	380	A	369	A	374	A	12.0	A	11.5	A	11.7	A	6.5	A	4.5	A	5.5	A	7.6	A	7.5	A																
USGS	01474500	1978-03-03	1640	A	392	A	370	A	379	A	11.9	A	11.6	A	11.7	A	5.5	A	4.5	A	4.5	A	7.6	A	7.5	A																
USGS	01474500	1978-03-04	1520	A	395	A	382	A	389	A	12.1	A	11.5	A	11.8	A	5.5	A	4.0	A	5.0	A	7.6	A	7.5	A																
USGS	01474500	1978-03-05	1370	A	404	A	387	A	395	A	12.4	A	11.8	A	12.1	A	5.0	A	3.5	A	4.5	A	7.6	A	7.5	A																
USGS	01474500	1978-03-06	1420	A	404	A	391	A	398	A	12.9	A	12.0	A	12.4	A	5.0	A	3.5	A	4.5	A	7.6	A	7.5	A																
USGS	01474500	1978-03-07	1410	A	401	A	396	A	398	A	13.4	A	12.3	A	12.6	A	5.5	A	4.0	A	4.5	A	7.6	A	7.5	A																
USGS	01474500	1978-03-08	1440	A	405	A	388	A	394	A	12.6	A	11.9	A	12.2	A	5.0	A	4.0	A	4.5	A	7.6	A	7.5	A																
USGS	01474500	1978-03-09	1440	A	412	A	405	A	408	A	12.5	A	11.7	A	12.0	A	5.5	A	5.0	A	5.0	A	7.6	A	7.5	A																
USGS	01474500	1978-03-10	1430	A	409	A	392	A	399	A	12.1	A	11.7	A	11.9	A	5.5	A	5.5	A	5.5	A	7.6	A	7.5	A																
USGS	01474500	1978-03-11	1540	A	401	A	392	A	397	A	12.1	A	11.5	A	11.8	A	7.5	A	5.5	A	6.5	A	7.6	A	7.5	A																
USGS	01474500	1978-03-12	2190	A	405	A	394	A	401	A	11.7	A	11.2	A	11.5	A	8.5	A	7.0	A	7.5	A	7.6	A	7.5	A																
USGS	01474500	1978-03-13	4070	A	403	A	374	A	389	A	11.6	A	11.0	A	11.3	A	9.5	A	8.0	A	8.5	A	7.6	A	7.5	A																
USGS	01474500	1978-03-14	10800	A	371	A	244	A	320	A	11.7	A	11.0	A	11.2	A	8.5	A	6.5	A	7.5	A	7.5	A	7.3	A																
USGS	01474500	1978-03-15	23800	A	235	A	167	A	185	A	12.2	A	11.5	A	12.0	A	6.5	A	4.5	A	5.0	A	7.3	A	7.0	A																
USGS	01474500	1978-03-16	20000	A	188	A	172	A	181	A	11.9	A	11.4	A	11.6	A	5.5	A	4.5	A	5.0	A	7.1	A	7.0	A																
USGS	01474500	1978-03-17	11400	A	190	A	165	A	174	A	12.4	A	11.8	A	12.0	A	5.0	A	4.0	A	4.5	A	7.1	A	7.0	A																
USGS	01474500	1978-03-18	8480	A	207	A	192	A	201	A	11.8	A	11.2	A	11.7	A	6.5	A	5.0	A	5.5	A	7.1	A	7.1	A																
USGS	01474500	1978-03-19	7840	A	223	A	207	A	215	A	11.3	A	10.3	A	10.8	A	8.0	A	6.0	A	7.0	A	7.2	A	7.1	A																
USGS	01474500	1978-03-20	10600	A	223	A	188	A	201	A	11.5	A	11.2	A	11.4	A	8.0	A	7.0	A	7.5	A	7.2	A	7.1	A																
USGS	01474500	1978-03-21	10200	A	199	A	182	A	192	A	11.5	A	11.1	A	11.3	A	9.0	A	7.5	A	8.0	A	7.2	A	7.1	A																
USGS	01474500	1978-03-22	12200	A	194	A	178	A	183	A	11.5	A	10.7	A	11.3	A	9.5	A	8.5	A	9.0	A	7.2	A	7.1	A																
USGS	01474500	1978-03-23	10600	A	195	A	180	A	188	A	11.2	A	11.0	A	11.1	A	10.0	A	9.0	A	9.5	A	7.2	A	7.1	A																
USGS	01474500	1978-03-24	9700	A	198	A	189	A	194	A	11.0	A	10.8	A	10.9	A	11.0	A	10.0	A	10.5	A	7.2	A	7.1	A																
USGS	01474500	1978-03-25	8690	A	205	A	189	A	194	A	11.1	A	10.6	A	11.0	A	10.0	A	9.0	A	9.5	A	7.3	A	7.1	A																
USGS	01474500	1978-03-26	10600	A	204	A	195	A	199	A	11.4	A	11.1	A	11.2	A	9.0	A	7.5	A	8.5	A	7.3	A	7.2	A																
USGS	01474500	1978-03-27	39000	A	194	A	127	A	145	A	12.4	A	11.4	A	11.7	A	7.5	A	6.5	A	6.5	A	7.2	A	6.9	A																
USGS	01474500	1978-03-28	28400	A	136	A	126	A	132	A	12.5	A	11.3	A	11.9	A	8.5	A	7.0	A	8.0	A	6.9	A	6.8	A																
USGS	01474500	1978-03-29	17800	A	154	A	136	A	145	A	11.7	A	11.2	A	11.5	A	10.0	A	8.5	A	9.0	A	7.0	A	6.9	A																
USGS	01474500	1978-03-30	12800	A	173	A	150	A	162	A	11.6	A	11.2	A	11.4	A	10.5	A	9.5	A	10.0	A	7.1	A	7.0	A																
USGS	01474500	1978-03-31	10100	A	193	A	175	A	185	A	11.6	A	10.9	A	11.2	A	11.0	A	10.0	A	10.5	A	7.2	A	7.1	A																
USGS	01474500	1978-04-01	8330	A	213	A	191	A	204	A	11.0	A	10.5	A	10.8	A	12.5	A	10.5	A	11.5	A	7.2	A	7.1	A																
USGS	01474500	1978-04-02	7020	A	216	A	200	A	209	A	10.9	A	10.4	A	10.7	A	12.5	A	11.5	A	12.0	A	7.3	A	7.2	A																
USGS	01474500	1978-04-03	5920	A	225	A	212	A	219	A	11.2	A	10.8	A	11.0	A	12.0	A	10.5	A	11.5	A	7.3	A	7.3	A																
USGS	01474500	1978-04-04	5430	A	235	A	222	A	229	A	11.2	A	11.0	A	11.1	A	11.5	A	10.5	A	11.0	A	7.4	A	7.3	A																
USGS	01474500	1978-04-05	5720	A	238	A	230	A	234	A	11.1	A	10.8	A	10.9	A	12.5	A	11.0	A	11.5	A	7.4	A	7.3	A																
USGS	01474500	1978-04-06	5020	A	242	A	233	A	237	A	10.8	A	10.7	A	10.8	A	12.5	A	11.5	A	12.0	A	7.4	A	7.3	A																
USGS	01474500	1978-04-07	4600	A	251	A	239	A	245	A	10.8	A	10.5	A	10.6	A	13.0	A	12.0	A	12.5	A	7.4	A	7.3	A																
USGS	01474500	1978-04-08	4390	A	255	A	248	A	250	A	10.7	A	10.4	A	10.5	A	14.0	A	12.0	A	13.0	A	7.5	A	7.4	A																
USGS	01474500	1978-04-09	3880	A	261	A	252	A	256	A	10.8	A	10.4	A	10.6	A	14.0	A	12.5	A	13.0	A	7.5	A	7.4	A																
USGS	01474500	1978-04-10	3470	A	264	A	258	A	260	A	10.8	A	10.3	A	10.5	A	14.5	A	12.5	A	13.5	A	7.5	A	7.4	A																
USGS	01474500	1978-04-11	3370	A	265	A	258	A	261	A	10.5	A	10.0	A	10.2	A	14.5	A	13.5	A	14.0	A	7.6	A	7.4	A																
USGS	01474500	1978-04-12	3470	A	275	A	263	A	267	A	10.4	A	9.8	A	10.1	A	16.0	A	14.0	A	15.0	A	7.6	A	7.5	A																
USGS	01474500	1978-04-13	3160	A	275	A	268	A	271	A	10.4	A	9.6	A	10.0	A	16.5	A	14.5	A	15.5	A	7.7	A	7.5	A																
USGS	01474500	1978-04-14	2800	A	280	A	268	A	275	A	10.7	A	9.5	A	10.1	A	16.5	A	15.0	A	15.5	A	7.8	A	7.5	A																
USGS	01474500	1978-04-15	2610	A	289	A	276	A	283	A	11.0	A	9.7	A	10.3	A	16.0	A	14.5	A	15.0	A	7.9	A	7.6	A																
USGS	01474500	1978-04-16	2380	A	296	A	283	A	289	A	11.2	A	9.9	A	10.6	A	15.0	A	13.5	A	14.5	A	7.8	A	7.6	A																
USGS	01474500	1978-04-17	2290	A	302	A	286	A	293	A	10.9	A	10.0	A	10.5	A	15.0	A	13.5	A	14.0	A	7.8	A	7.6	A																
USGS	01474500	1978-04-18	2200	A	302	A	293	A	298	A	11.2	A	9.9	A	10.6	A	15.5	A	13.5	A	14.0	A	7.9	A	7.6	A																
USGS	01474500	1978-04-19	2560	A	320	A	294	A	300	A	10.6	A	9.3	A	9.9	A	13.5	A	13.5	A	13.5	A	7.7	A	7.5	A																
USGS	01474500	1978-04-20	5250	A	323	A	293	A	310	A	10.1	A	8.4	A	9.6	A	14.0	A	13.0	A	13.5	A	7.6	A	7.4	A																
USGS	01474500	1978-04-21	4660	A	292	A	266	A	277	A	10.6	A	9.9	A	10.2	A	13.5	A	12.5	A	13.0	A	7.5	A	7.3	A																
USGS	01474500	1978-04-22	3420	A	274	A	263	A	269	A	11.0	A	10.1	A	10.5	A	14.0	A	12.5	A	13.0	A	7.5	A	7.3	A																
USGS	01474500	1978-04-23	2850	A	283	A	272	A	278	A	10.5	A	9.5	A	10.1	A	15.0	A	12.5	A	14.0	A	7.6	A	7.4	A																
USGS	01474500	1978-04-24	2560	A	287	A	271	A	278	A	10.3	A	8.9	A	9.5	A	16.0	A	14.5	A	15.5	A	7.8	A	7.5	A																
USGS	01474500	1978-04-25	2470	A	301	A	274	A	283	A	9.8	A	8.3	A	9.1	A	17.0	A	15.0	A	16.0	A	8.0	A	7.4	A																
USGS	01474500	1978-04-26	2290	A	312	A	292	A	300	A	9.7	A	7.8	A	8.7	A	16.0	A	15.5	A	15.5	A	8.1	A	7.8	A																
USGS	01474500	1978-04-27	2200	A	308	A	280	A	291	A	10.3	A	8.9	A	9.6	A	15.5	A	14.5	A	15.0	A	8.0	A	7.9	A																
USGS	01474500	1978-04-28	2110	A	297	A	287	A	292	A	11.1	A	9.3	A	10.2	A	16.0	A	14.0	A	15.0	A	8.2	A	7.7	A																
USGS	01474500	1978-04-29	1940	A	301	A	290	A	294	A	11.1	A	9.6	A	10.4	A	17.0	A	14.0	A	15.5	A	8.3	A	7.8	A																
USGS	01474500	1978-04-30	1810	A	308	A	290	A	297	A	10.9	A	8.8	A	9.9	A	18.0	A	15.5	A	16.5	A	8.3	A	7.8	A																
USGS	01474500	1978-05-01	1730	A	304	A	297	A	300	A	10.7	A	8.4	A	9.8	A	18.0	A	15.5	A	17.0	A	8.5	A	7.7	A																
USGS	01474500	1978-05-02	1650	A	336	A	298	A	316	A	10.6	A	8.7	A	9.9	A	18.0	A	15.5	A	17.0	A	8.6	A	7.8	A																
USGS	01474500	1978-05-03	1570	A	339	A	328	A	333	A	11.3	A	8.6	A	10.1	A	19.0	A	16.0	A	17.5	A	8.7	A	7.8	A																
USGS	01474500	1978-05-04	1570	A	341	A	325	A	334	A	10.3	A	8.7	A	9.5	A	18.0	A	16.5	A	17.0	A	8.5	A	7.9	A																
USGS	01474500	1978-05-05	1850	A	346	A	327	A	337	A	9.1	A	8.1	A	8.7	A	16.5	A	15.5	A	16.0	A	8.1	A	7.6	A																
USGS	01474500	1978-05-06	1980	A	353	A	339	A	346	A	9.5	A	8.5	A	8.9	A	15.5	A	14.5	A	15.0	A	7.6	A	7.5	A																
USGS	01474500	1978-05-07	1890	A	355	A	342	A	348	A	10.5	A	9.1	A	9.8	A	16.0	A	14.0	A	15.0	A	7.7	A	7.5	A																
USGS	01474500	1978-05-08	1730	A	351	A	323	A	334	A	10.3	A	9.4	A	9.9	A	15.0	A	14.5	A	15.0	A	7.7	A	7.5	A																
USGS	01474500	1978-05-09	2950	A	324	A	306	A	315	A	9.6	A	8.3	A	8.8	A	16.5	A	15.0	A	15.5	A	7.6	A	7.4	A																
USGS	01474500	1978-05-10	4130	A	310	A	268	A	291	A	8.6	A	7.7	A	8.2	A	17.5	A	16.0	A	17.0	A	7.5	A	7.4	A																
USGS	01474500	1978-05-11	2520	A	279	A	263	A	269	A	9.3	A	8.2	A	8.7	A	18.5	A	16.5	A	17.0	A	7.5	A	7.3	A																
USGS	01474500	1978-05-12	2020	A	300	A	275	A	285	A	9.6	A	7.9	A	8.7	A	20.0	A	17.5	A	18.5	A	7.8	A	7.4	A																
USGS	01474500	1978-05-13	1850	A	305	A	295	A	299	A	8.9	A	7.6	A	8.2	A	19.0	A	18.5	A	18.5	A	7.6	A	7.4	A																
USGS	01474500	1978-05-14	6440	A	301	A	248	A	290	A	8.3	A	7.5	A	7.9	A	19.0	A	18.0	A	18.5	A	7.4	A	7.2	A																
USGS	01474500	1978-05-15	17400	A	242	A	222	A			8.4	A	8.3	A			17.5	A	16.5	A			7.2	A	7.1	A																
USGS	01474500	1978-05-16	12700	A																																						
USGS	01474500	1978-05-17	14300	A																																						
USGS	01474500	1978-05-18	16300	A	190	A	156	A	179	A	11.0	A	10.1	A	10.3	A	14.5	A	14.0	A	14.0	A	7.2	A	7.2	A																
USGS	01474500	1978-05-19	11700	A	202	A	187	A	194	A	10.2	A	9.8	A	10.0	A	15.5	A	14.0	A	15.0	A	7.2	A	7.2	A																
USGS	01474500	1978-05-20	9110	A	209	A	199	A	203	A	9.7	A	9.1	A	9.5	A	18.0	A	15.5	A	17.0	A	7.2	A	7.2	A																
USGS	01474500	1978-05-21	7210	A	219	A	209	A	215	A	9.1	A	8.8	A	9.0	A	20.5	A	18.0	A	19.0	A	7.3	A	7.2	A																
USGS	01474500	1978-05-22	5890	A	222	A	217	A	220	A	9.5	A	8.7	A	9.1	A	21.0	A	19.5	A	20.0	A	7.3	A	7.2	A																
USGS	01474500	1978-05-23	4910	A	233	A	219	A	226	A	9.3	A	8.7	A	9.0	A	21.0	A	20.0	A	20.5	A	7.4	A	7.3	A																
USGS	01474500	1978-05-24	9480	A	239	A	221	A	231	A	8.9	A	8.4	A	8.7	A	20.0	A	18.0	A	19.0	A	7.3	A	7.2	A																
USGS	01474500	1978-05-25	12700	A	238	A	184	A	196	A	9.2	A	8.8	A	9.0	A	18.0	A	16.5	A	17.0	A	7.2	A	7.0	A																
USGS	01474500	1978-05-26	7170	A	227	A	219	A	222	A	9.9	A	9.1	A	9.6	A	19.5	A	17.5	A	19.0	A	7.3	A	7.2	A																
USGS	01474500	1978-05-27	5400	A	242	A	227	A	235	A	9.1	A	8.9	A	9.0	A	20.5	A	19.5	A	20.0	A	7.3	A	7.2	A																
USGS	01474500	1978-05-28	4700	A	248	A	238	A	243	A	9.3	A	8.8	A	9.0	A	21.5	A	20.0	A	21.0	A	7.4	A	7.3	A																
USGS	01474500	1978-05-29	4190	A	246	A	241	A	243	A	9.2	A	8.8	A	9.0	A	22.5	A	21.0	A	21.5	A	7.4	A	7.3	A																
USGS	01474500	1978-05-30	3810	A	251	A	244	A	246	A	9.3	A	8.7	A	8.9	A	23.5	A	21.5	A	22.5	A	7.5	A	7.3	A																
USGS	01474500	1978-05-31	3420	A	276	A	247	A	255	A	9.3	A	8.3	A	8.8	A	24.0	A	22.5	A	23.5	A	7.5	A	7.4	A																
USGS	01474500	1978-06-01	3110	A	289	A	255	A	278	A	10.0	A	7.7	A	8.9	A	26.0	A	24.0	A	25.0	A	7.8	A	7.2	A																
USGS	01474500	1978-06-02	2760	A	304	A	287	A	296	A	11.3	A	7.5	A	9.2	A	27.0	A	25.0	A	26.0	A	8.3	A	7.3	A																
USGS	01474500	1978-06-03	2470	A	290	A	246	A	260	A	8.8	A	7.1	A	8.1	A	26.5	A	25.5	A	26.0	A	7.6	A	7.2	A																
