# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-08-10 09:43:49 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01482800 Delaware River at Reedy Island Jetty, DE
# -----------------------------------------------------------------------------------
#
# Data provided for site 01482800
#            TS   parameter     statistic     Description
#        118703       00095     00001     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)
#        118704       00095     00002     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)
#        118705       00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#        118706       00400     00001     pH, water, unfiltered, field, standard units (Maximum)
#        118707       00400     00002     pH, water, unfiltered, field, standard units (Minimum)
#        118708       00400     00003     pH, water, unfiltered, field, standard units (Mean)
#        118709       00400     00008     pH, water, unfiltered, field, standard units (Median)
#        118710       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        118711       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        118712       00010     00003     Temperature, water, degrees Celsius (Mean)
#        118713       00300     00001     Dissolved oxygen, water, unfiltered, milligrams per liter (Maximum)
#        118714       00300     00002     Dissolved oxygen, water, unfiltered, milligrams per liter (Minimum)
#        118715       00300     00003     Dissolved oxygen, water, unfiltered, milligrams per liter (Mean)
#        214299       63680     00001     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Maximum)
#        214300       63680     00003     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Mean)
#        214301       63680     00002     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Minimum)
#
# Data-value qualification codes included in this output:
#   ***  Value unavailable.
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	118703_00095_00001	118703_00095_00001_cd	118704_00095_00002	118704_00095_00002_cd	118705_00095_00003	118705_00095_00003_cd	118706_00400_00001	118706_00400_00001_cd	118707_00400_00002	118707_00400_00002_cd	118708_00400_00003	118708_00400_00003_cd	118709_00400_00008	118709_00400_00008_cd	118710_00010_00001	118710_00010_00001_cd	118711_00010_00002	118711_00010_00002_cd	118712_00010_00003	118712_00010_00003_cd	118713_00300_00001	118713_00300_00001_cd	118714_00300_00002	118714_00300_00002_cd	118715_00300_00003	118715_00300_00003_cd	214299_63680_00001	214299_63680_00001_cd	214300_63680_00003	214300_63680_00003_cd	214301_63680_00002	214301_63680_00002_cd
USGS	01482800	1994-08-12	13400	A	6660	A	9450	A	7.6	A	7.4	A	7.5	A			26.8	A	26.2	A	26.5	A	7.4	A	6.2	A	6.7	A						
USGS	01482800	1994-08-13	13600	A	6720	A	9460	A	7.5	A	7.4	A	7.4	A			27.4	A	26.5	A	26.8	A	7.3	A	5.7	A	6.7	A						
USGS	01482800	1994-08-14	11700	A	6040	A	8470	A	7.5	A	7.4	A	7.4	A			27.6	A	26.7	A	27.0	A												
USGS	01482800	1994-08-15	12700	A	5310	A	7510	A	7.5	A	7.3	A	7.4	A			27.1	A	26.4	A	26.7	A												
USGS	01482800	1994-08-16	13000	A	5370	A	7920	A	7.5	A	7.4	A	7.4	A			26.8	A	26.2	A	26.4	A												
USGS	01482800	1994-08-17	13200	A	5730	A	8060	A	7.5	A	7.3	A	7.4	A			26.3	A	25.7	A	26.0	A												
USGS	01482800	1994-08-18	10300	A	5070	A	7330	A	7.5	A	7.3	A	7.4	A			26.3	A	25.7	A	26.0	A												
USGS	01482800	1994-08-19	10700	A	4310	A	6130	A	7.4	A	7.3	A	7.4	A			26.7	A	25.5	A	26.0	A												
USGS	01482800	1994-08-20	10700	A	4280	A	6040	A	7.4	A	7.3	A	7.4	A			26.7	A	25.7	A	26.1	A												
USGS	01482800	1994-08-21	10600	A	3740	A	5640	A	7.4	A	7.3	A	7.3	A			26.6	A	26.0	A	26.2	A												
USGS	01482800	1994-08-22	8750	A	2680	A	4350	A	7.4	A	7.3	A	7.3	A			26.3	A	25.4	A	25.9	A												
USGS	01482800	1994-08-23	8880	A	2300	A	4350	A	7.5	A	7.4	A	7.4	A			26.0	A	24.8	A	25.3	A												
USGS	01482800	1994-08-24	8460	A	1720	A	3710	A	7.4	A	7.3	A	7.3	A			25.9	A	24.9	A	25.3	A												
USGS	01482800	1994-08-25	6650	A	1740	A	2870	A	7.3	A	7.3	A	7.3	A			25.3	A	24.7	A	25.1	A	6.8	A	6.1	A	6.3	A						
USGS	01482800	1994-08-26	5330	A	1430	A	2630	A	7.4	A	7.3	A	7.3	A			25.8	A	24.9	A	25.2	A	6.5	A	4.1	A	5.2	A						
USGS	01482800	1994-08-27	6350	A	1470	A	2760	A	7.3	A	7.2	A	7.3	A			25.8	A	25.2	A	25.5	A	5.9	A	4.4	A	5.3	A						
USGS	01482800	1994-08-28	7250	A	1430	A	3650	A	7.4	A	7.2	A	7.3	A			26.3	A	25.4	A	25.8	A	6.5	A	5.6	A	6.0	A						
USGS	01482800	1994-08-29	8160	A	1780	A	3980	A	7.4	A	7.3	A	7.3	A			26.0	A	25.0	A	25.6	A	6.8	A	5.8	A	6.2	A						
USGS	01482800	1994-08-30	10300	A	2020	A	5580	A	7.4	A	7.3	A	7.3	A			26.1	A	25.0	A	25.3	A	6.8	A	5.9	A	6.3	A						
USGS	01482800	1994-08-31	11700	A	2690	A	7470	A	7.5	A	7.3	A	7.4	A			25.7	A	24.6	A	25.0	A	6.7	A	5.7	A	6.2	A						
USGS	01482800	1994-09-01	12600	A	3280	A	7530	A	7.4	A	7.3	A	7.3	A			25.9	A	24.8	A	25.2	A	6.4	A	5.5	A	6.0	A						
USGS	01482800	1994-09-02	15800	A	4000	A	8690	A	7.5	A	7.4	A	7.4	A			25.7	A	24.2	A	24.6	A	7.1	A	6.0	A	6.5	A						
USGS	01482800	1994-09-03	16200	A	6170	A	9500	A	7.5	A	7.4	A	7.4	A			24.8	A	23.8	A	24.2	A	7.1	A	6.2	A	6.6	A						
USGS	01482800	1994-09-04	17100	A	6460	A	10500	A	7.5	A	7.4	A	7.5	A			23.9	A	23.2	A	23.6	A	6.9	A	6.3	A	6.6	A						
USGS	01482800	1994-09-05	18000	A	7290	A	11800	A	7.5	A	7.4	A	7.5	A			23.9	A	22.8	A	23.2	A	7.2	A	6.5	A	6.8	A						
USGS	01482800	1994-09-06	16800	A	7740	A	11500	A	7.5	A	7.4	A	7.4	A			23.9	A	22.6	A	23.0	A	7.1	A	6.5	A	6.8	A						
USGS	01482800	1994-09-07	15300	A	7510	A	10400	A	7.5	A	7.4	A	7.4	A			23.4	A	22.6	A	22.9	A	6.8	A	6.3	A	6.6	A						
USGS	01482800	1994-09-08	14500	A	7190	A	10300	A	7.5	A	7.4	A	7.4	A			23.1	A	22.3	A	22.7	A	7.0	A	6.4	A	6.7	A						
USGS	01482800	1994-09-09	14100	A	7260	A	10200	A	7.5	A	7.4	A	7.4	A			23.1	A	22.2	A	22.7	A	7.0	A	6.3	A	6.7	A						
USGS	01482800	1994-09-10	13400	A	7140	A	9800	A	7.5	A	7.4	A	7.4	A			22.9	A	22.2	A	22.6	A	7.1	A	6.3	A	6.7	A						
USGS	01482800	1994-09-11	14300	A	7260	A	9920	A	7.5	A	7.4	A	7.4	A			22.4	A	21.6	A	22.1	A	7.4	A	6.8	A	7.1	A						
USGS	01482800	1994-09-12	14200	A	7250	A	9730	A	7.5	A	7.4	A	7.4	A			22.1	A	21.5	A	21.8	A	7.7	A	7.0	A	7.4	A						
USGS	01482800	1994-09-13	15100	A	7240	A	9940	A	7.5	A	7.5	A	7.5	A			22.7	A	21.7	A	22.1	A	7.7	A	6.8	A	7.2	A						
USGS	01482800	1994-09-14	16400	A	7400	A	10400	A	7.6	A	7.5	A	7.5	A			23.5	A	21.8	A	22.4	A	7.4	A	6.7	A	7.1	A						
USGS	01482800	1994-09-15	17100	A	7710	A	11000	A	7.7	A	7.4	A	7.6	A			24.0	A	22.3	A	22.7	A	7.8	A	6.6	A	7.0	A						
USGS	01482800	1994-09-16	15800	A	8250	A	11300	A	7.6	A	7.6	A	7.6	A			23.7	A	22.5	A	22.9	A	7.4	A	6.8	A	7.1	A						
USGS	01482800	1994-09-17	15300	A	8360	A	11000	A	7.6	A	7.5	A	7.6	A			24.0	A	22.9	A	23.2	A	7.1	A	6.8	A	6.9	A						
USGS	01482800	1994-09-18	15300	A	7930	A	10200	A	7.7	A	7.5	A	7.6	A			23.8	A	23.0	A	23.3	A	7.4	A	6.6	A	7.0	A						
USGS	01482800	1994-09-19	15800	A	8290	A	11600	A	7.7	A	7.7	A	7.7	A			23.8	A	22.6	A	23.0	A	7.4	A	6.9	A	7.2	A						
USGS	01482800	1994-09-20	15600	A	8620	A	11400	A	7.8	A	7.7	A	7.7	A			23.7	A	22.4	A	22.9	A	7.5	A	6.9	A	7.1	A						
USGS	01482800	1994-09-21	14800	A	8660	A	11200	A	7.8	A	7.7	A	7.8	A			23.5	A	22.6	A	23.0	A	7.3	A	6.8	A	7.0	A						
USGS	01482800	1994-09-22	15500	A	8920	A	12100	A	8.0	A	7.8	A	7.9	A			22.9	A	21.7	A	22.3	A	7.6	A	6.8	A	7.1	A						
USGS	01482800	1994-09-23	18800	A	10100	A	14700	A	8.0	A	7.9	A	7.9	A			22.1	A	21.5	A	21.9	A	7.5	A	7.0	A	7.2	A						
USGS	01482800	1994-09-24	16400	A	9510	A	13000	A	8.0	A	8.0	A	8.0	A			22.5	A	21.7	A	22.1	A	7.7	A	7.1	A	7.4	A						
USGS	01482800	1994-09-25	17200	A	9510	A	12900	A	8.0	A	7.4	A	7.7	A			22.3	A	21.9	A	22.1	A	7.5	A	7.1	A	7.3	A						
USGS	01482800	1994-09-26	17200	A	10600	A	13300	A	7.5	A	7.4	A	7.5	A			22.2	A	22.0	A	22.1	A	7.5	A	7.0	A	7.3	A						
USGS	01482800	1994-09-27	15900	A	10500	A	12900	A	7.5	A	7.4	A	7.5	A			22.6	A	22.1	A	22.3	A	7.4	A	6.9	A	7.1	A						
USGS	01482800	1994-09-28	15500	A	9580	A	11800	A	7.5	A	7.4	A	7.4	A			22.7	A	21.9	A	22.2	A	7.4	A	6.7	A	7.1	A						
USGS	01482800	1994-09-29	14300	A	8760	A	10800	A	7.5	A	7.4	A	7.4	A			22.1	A	20.8	A	21.8	A	7.6	A	6.7	A	7.1	A						
USGS	01482800	1994-09-30	14500	A	7070	A	9990	A	7.6	A	7.4	A	7.5	A			21.6	A	20.6	A	21.0	A	7.8	A	7.0	A	7.4	A						
USGS	01482800	1994-10-01	15200	A	7210	A	11000	A	7.6	A	7.4	A	7.5	A			20.9	A	20.3	A	20.6	A	7.7	A	7.0	A	7.4	A						
USGS	01482800	1994-10-02	17300	A	7800	A	11700	A	7.6	A	7.4	A	7.5	A			21.2	A	20.2	A	20.6	A	7.4	A	7.0	A	7.3	A						
USGS	01482800	1994-10-03	16600	A	7990	A	11700	A	7.6	A	7.5	A	7.5	A			20.4	A	19.5	A	19.8	A	7.9	A	7.3	A	7.6	A						
USGS	01482800	1994-10-04	16600	A	8580	A	11700	A	7.6	A	7.5	A	7.6	A			19.7	A	18.8	A	19.2	A	8.2	A	7.8	A	8.0	A						
USGS	01482800	1994-10-05	16300	A	8380	A	11700	A	7.6	A	7.4	A	7.5	A			19.2	A	18.4	A	18.8	A	8.1	A	7.7	A	7.9	A						
USGS	01482800	1994-10-06	17200	A	8380	A	11800	A	7.5	A	7.4	A	7.5	A			19.0	A	17.8	A	18.4	A	8.3	A	7.7	A	8.0	A						
USGS	01482800	1994-10-07	16500	A	8580	A	11700	A	7.5	A	7.3	A	7.4	A			18.8	A	18.0	A	18.4	A	8.0	A	7.6	A	7.9	A						
USGS	01482800	1994-10-08	16500	A	8600	A	11600	A	7.3	A	7.3	A	7.3	A			18.9	A	18.1	A	18.5	A	8.1	A	7.6	A	7.8	A						
USGS	01482800	1994-10-09	16900	A	9020	A	11800	A	7.3	A	7.2	A	7.3	A			19.0	A	18.4	A	18.7	A	7.9	A	7.6	A	7.7	A						
USGS	01482800	1994-10-10	16300	A	8900	A	11300	A	7.3	A	7.2	A	7.2	A			18.8	A	18.0	A	18.5	A	8.1	A	7.7	A	7.9	A						
USGS	01482800	1994-10-11	17800	A	8830	A	12100	A	7.3	A	7.2	A	7.3	A			18.2	A	17.5	A	17.9	A	8.7	A	8.0	A	8.3	A						
USGS	01482800	1994-10-12	17300	A	9300	A	12600	A	7.3	A	7.2	A	7.3	A			18.3	A	17.3	A	17.7	A	8.3	A	8.0	A	8.2	A						
USGS	01482800	1994-10-13	16600	A	9670	A	12200	A	7.3	A	7.2	A	7.3	A			18.3	A	17.2	A	17.6	A	8.2	A	7.7	A	8.0	A						
USGS	01482800	1994-10-14	16000	A	9960	A	12100	A	7.3	A	7.1	A	7.2	A			17.6	A	17.2	A	17.4	A	8.1	A	7.7	A	7.9	A						
USGS	01482800	1994-10-15	19800	A	10400	A	13500	A	7.3	A	7.1	A	7.2	A			17.9	A	17.0	A	17.3	A	8.3	A	7.7	A	8.0	A						
USGS	01482800	1994-10-16	17200	A	10600	A	13700	A	7.3	A	7.1	A	7.2	A			17.7	A	16.6	A	17.1	A	8.7	A	8.0	A	8.3	A						
USGS	01482800	1994-10-17	17700	A	10700	A	13300	A	7.3	A	7.1	A	7.1	A			17.8	A	16.6	A	17.0	A	8.7	A	8.2	A	8.4	A						
USGS	01482800	1994-10-18	18300	A	10700	A	14300	A	7.3	A	7.2	A	7.2	A			17.7	A	16.5	A	17.0	A	8.3	A	8.0	A	8.2	A						
USGS	01482800	1994-10-19	18100	A	10900	A	13800	A	7.3	A	7.2	A	7.2	A			17.7	A	16.8	A	17.1	A	8.2	A	7.8	A	8.0	A						
USGS	01482800	1994-10-20	17900	A	10900	A	13300	A	7.3	A	7.1	A	7.2	A			17.5	A	17.1	A	17.3	A	8.0	A	7.6	A	7.8	A						
USGS	01482800	1994-10-21	17200	A	10700	A	13300	A	7.3	A	7.3	A	7.3	A			17.6	A	17.0	A	17.3	A	7.8	A	7.5	A	7.6	A						
USGS	01482800	1994-10-22	17100	A	10700	A	13200	A	7.3	A	7.3	A	7.3	A			17.7	A	16.9	A	17.3	A	8.1	A	7.6	A	7.9	A						
USGS	01482800	1994-10-23	17900	A	10200	A	13300	A	7.3	A	7.1	A	7.2	A			17.4	A	17.1	A	17.3	A	7.9	A	7.5	A	7.8	A						
USGS	01482800	1994-10-24	16900	A	10200	A	12800	A	7.2	A	7.1	A	7.2	A			17.5	A	16.8	A	17.2	A	8.0	A	7.7	A	7.9	A						
USGS	01482800	1994-10-25	15900	A	10200	A	12500	A	7.2	A	7.0	A	7.2	A			17.2	A	16.6	A	16.9	A	8.0	A	7.8	A	7.9	A						
USGS	01482800	1994-10-26	16800	A	9710	A	12800	A	7.2	A	7.0	A	7.1	A			16.7	A	15.7	A	16.4	A	8.2	A	7.9	A	8.0	A						
USGS	01482800	1994-10-27	16900	A	10200	A	13400	A	7.2	A	7.1	A	7.2	A			16.2	A	15.5	A	15.8	A	8.4	A	7.9	A	8.2	A						
USGS	01482800	1994-10-28	18500	A	10200	A	14400	A	7.2	A	7.0	A	7.1	A			16.3	A	15.2	A	15.6	A	8.4	A	8.1	A	8.3	A						
USGS	01482800	1994-10-29	19500	A	10900	A	14800	A	7.1	A	7.0	A	7.1	A			15.9	A	15.0	A	15.4	A	8.6	A	8.2	A	8.4	A						
USGS	01482800	1994-10-30	18700	A	10400	A	13700	A	7.1	A	7.0	A	7.0	A			16.4	A	15.2	A	15.7	A	8.6	A	8.0	A	8.3	A						
USGS	01482800	1994-10-31	19700	A	10200	A	14400	A	7.1	A	7.0	A	7.1	A			16.4	A	15.4	A	15.8	A	8.2	A	7.9	A	8.1	A						
USGS	01482800	1994-11-01	20600	A	10900	A	15500	A	7.1	A	7.0	A	7.1	A			16.4	A	15.7	A	16.0	A	8.4	A	7.8	A	8.0	A						
USGS	01482800	1994-11-02	17300	A	9810	A	13200	A	7.2	A	7.1	A	7.1	A			15.8	A	14.9	A	15.4	A	8.7	A	8.1	A	8.4	A						
USGS	01482800	1994-11-03	15900	A	9040	A	11600	A	7.2	A	7.1	A	7.2	A			15.5	A	14.3	A	15.0	A	8.7	A	8.2	A	8.4	A						
USGS	01482800	1994-11-04																																
USGS	01482800	1994-11-05																																
USGS	01482800	1994-11-06																																
USGS	01482800	1994-11-07	13300	A	8180	A	10200	A	7.3	A	7.2	A	7.2	A			15.3	A	14.2	A	14.7	A	9.9	A	9.0	A	9.4	A						
USGS	01482800	1994-11-08	14200	A	7860	A	10300	A	7.3	A	7.2	A	7.3	A			14.8	A	14.1	A	14.4	A	9.4	A	8.8	A	9.1	A						
USGS	01482800	1994-11-09	15600	A	7600	A	9950	A	7.3	A	7.2	A	7.2	A			14.7	A	14.1	A	14.5	A	8.9	A	8.6	A	8.7	A						
USGS	01482800	1994-11-10	17300	A	8200	A	11800	A	7.4	A	7.2	A	7.3	A			14.5	A	13.5	A	14.0	A	9.0	A	8.6	A	8.8	A						
USGS	01482800	1994-11-11	17100	A	8510	A	12100	A	7.4	A	7.3	A	7.4	A			13.9	A	12.9	A	13.5	A	9.2	A	8.6	A	8.8	A						
USGS	01482800	1994-11-12	18200	A	9310	A	12700	A	7.4	A	7.3	A	7.4	A			13.7	A	12.7	A	13.1	A	9.4	A	9.1	A	9.2	A						
USGS	01482800	1994-11-13	17300	A	9580	A	12900	A									13.7	A	12.9	A	13.3	A	9.4	A	8.7	A	8.9	A						
USGS	01482800	1994-11-14	19200	A	10400	A	13600	A									13.9	A	13.0	A	13.4	A	9.0	A	8.7	A	8.9	A						
USGS	01482800	1994-11-15	17600	A	10200	A	13400	A									14.0	A	13.1	A	13.5	A	8.8	A	8.2	A	8.5	A						
USGS	01482800	1994-11-16																																
USGS	01482800	1994-11-17																																
USGS	01482800	1994-11-18																																
USGS	01482800	1994-11-19																																
USGS	01482800	1994-11-20																																
USGS	01482800	1994-11-21																																
USGS	01482800	1994-11-22																																
USGS	01482800	1994-11-23	14000	A	9040	A	10500	A	7.8	A	7.6	A	7.7	A			12.0	A	10.2	A	11.4	A	10.4	A	9.4	A	9.8	A						
USGS	01482800	1994-11-24	15800	A	8340	A	10500	A	7.8	A	7.7	A	7.7	A			11.0	A	9.8	A	10.5	A	10.7	A	9.7	A	10.2	A						
USGS	01482800	1994-11-25	16500	A	8700	A	12400	A	7.8	A	7.7	A	7.8	A			10.7	A	10.0	A	10.3	A	10.5	A	10.3	A	10.4	A						
USGS	01482800	1994-11-26	15400	A	8820	A	11100	A	7.7	A	7.7	A	7.7	A			10.2	A	9.4	A	9.9	A	10.7	A	10.5	A	10.6	A						
USGS	01482800	1994-11-27	18700	A	8140	A	12800	A	7.8	A	7.7	A	7.7	A			9.6	A	8.9	A	9.3	A	10.9	A	10.6	A	10.7	A						
USGS	01482800	1994-11-28	18400	A	10100	A	14300	A	7.8	A	7.7	A	7.7	A			10.5	A	9.5	A	9.8	A	10.9	A	10.1	A	10.5	A						
USGS	01482800	1994-11-29	13800	A	8310	A	11200	A	7.7	A	7.7	A	7.7	A			10.0	A	9.5	A	9.7	A	10.5	A	10.0	A	10.2	A						
USGS	01482800	1994-11-30	13100	A	6650	A	9010	A	7.7	A	7.6	A	7.7	A			10.0	A	9.4	A	9.7	A	10.1	A	9.7	A	9.9	A						
USGS	01482800	1994-12-01	14300	A	5460	A	8220	A	7.7	A	7.5	A	7.6	A			9.7	A	9.1	A	9.3	A	10.2	A	9.5	A	9.7	A						
USGS	01482800	1994-12-02	14000	A	5080	A	8060	A	7.6	A	7.5	A	7.6	A			9.6	A	8.7	A	9.2	A	9.9	A	9.3	A	9.5	A						
USGS	01482800	1994-12-03	11400	A	4760	A	6410	A	7.6	A	7.5	A	7.5	A			9.5	A	9.0	A	9.2	A	9.6	A	9.1	A	9.3	A						
USGS	01482800	1994-12-04	12300	A	4480	A	6660	A	7.6	A	7.5	A	7.5	A			9.7	A	9.0	A	9.4	A	9.8	A	8.9	A	9.2	A						
USGS	01482800	1994-12-05	12300	A	4480	A	7170	A	7.6	A	7.5	A	7.5	A			10.2	A	9.5	A	9.8	A	9.4	A	8.1	A	8.7	A						
USGS	01482800	1994-12-06	10300	A	3870	A	6250	A	7.5	A	7.4	A	7.5	A			10.2	A	9.8	A	10.0	A	8.7	A	8.0	A	8.3	A						
USGS	01482800	1994-12-07	9260	A	3810	A	5330	A	7.5	A	7.4	A	7.4	A			10.4	A	9.9	A	10.2	A	8.4	A	8.0	A	8.3	A						
USGS	01482800	1994-12-08	8700	A	2980	A	4370	A	7.5	A	7.3	A	7.4	A			10.0	A	8.7	A	9.4	A	9.3	A	8.3	A	8.8	A						
USGS	01482800	1994-12-09	8900	A	2820	A	4690	A	7.5	A	7.4	A	7.4	A			9.1	A	8.9	A	9.0	A	9.6	A	9.0	A	9.4	A						
USGS	01482800	1994-12-10	9530	A	2840	A	4900	A	7.5	A	7.4	A	7.4	A			9.1	A	8.6	A	8.9	A	9.4	A	8.8	A	9.1	A						
USGS	01482800	1994-12-11	10200	A	2770	A	5170	A	7.5	A	7.4	A	7.5	A			9.0	A	7.9	A	8.7	A	10.0	A	9.1	A	9.4	A						
USGS	01482800	1994-12-12	9120	A	2480	A	4390	A	7.6	A	7.4	A	7.5	A			8.0	A	7.2	A	7.7	A	10.8	A	9.9	A	10.3	A						
USGS	01482800	1994-12-13	8480	A	2700	A	5330	A	7.6	A	7.5	A	7.5	A			7.3	A	7.0	A	7.1	A	10.8	A	10.4	A	10.7	A						
USGS	01482800	1994-12-14	12000	A	4200	A	7370	A	7.6	A	7.5	A	7.6	A			7.4	A	6.9	A	7.2	A	11.0	A	10.6	A	10.8	A						
USGS	01482800	1994-12-15	12200	A	4570	A	8090	A	7.6	A	7.5	A	7.6	A			7.0	A	6.5	A	6.8	A	11.3	A	10.9	A	11.1	A						
USGS	01482800	1994-12-16	11900	A	4880	A	8000	A	7.7	A	7.5	A	7.6	A			6.7	A	6.3	A	6.5	A	11.5	A	11.1	A	11.3	A						
USGS	01482800	1994-12-17	13500	A	4260	A	8230	A	7.6	A	7.5	A	7.6	A			6.8	A	6.4	A	6.6	A	11.6	A	11.0	A	11.3	A						
USGS	01482800	1994-12-18	13800	A	5210	A	8060	A	7.6	A	7.5	A	7.5	A			7.2	A	6.5	A	6.7	A	11.5	A	11.1	A	11.3	A						
USGS	01482800	1994-12-19	12200	A	4910	A	7530	A	7.6	A	7.5	A	7.5	A			6.8	A	6.2	A	6.5	A	11.7	A	11.4	A	11.5	A						
USGS	01482800	1994-12-20	13200	A	4560	A	7540	A	7.6	A	7.4	A	7.5	A			6.8	A	6.1	A	6.4	A	11.7	A	11.4	A	11.5	A						
USGS	01482800	1994-12-21	11500	A	4470	A	6570	A	7.6	A	7.4	A	7.5	A			6.8	A	6.0	A	6.3	A	11.5	A	11.3	A	11.5	A						
USGS	01482800	1994-12-22	10000	A	4320	A	6200	A	7.5	A	7.4	A	7.4	A			6.7	A	6.1	A	6.3	A	11.5	A	11.1	A	11.3	A						
USGS	01482800	1994-12-23	13900	A	5110	A	8250	A	7.6	A	7.4	A	7.5	A			6.7	A	6.2	A	6.5	A	11.4	A	11.2	A	11.3	A						
USGS	01482800	1994-12-24	16800	A	6560	A	12200	A	7.7	A	7.5	A	7.6	A			6.7	A	6.5	A	6.6	A	11.4	A	10.9	A	11.1	A						
USGS	01482800	1994-12-25	17800	A	7860	A	12600	A	7.7	A	7.6	A	7.6	A			7.0	A	6.5	A	6.7	A	11.5	A	10.9	A	11.2	A						
USGS	01482800	1994-12-26	16600	A	6350	A	11700	A	7.7	A	7.5	A	7.6	A			7.0	A	6.3	A	6.6	A	11.5	A	11.2	A	11.4	A						
USGS	01482800	1994-12-27	16900	A	7000	A	11200	A	7.7	A	7.5	A	7.6	A			7.3	A	6.3	A	6.6	A	11.6	A	11.1	A	11.4	A						
USGS	01482800	1994-12-28	17000	A	7160	A	11100	A	7.7	A	7.5	A	7.6	A			7.4	A	6.4	A	6.8	A	11.3	A	11.1	A	11.2	A						
USGS	01482800	1994-12-29	14800	A	7020	A	9510	A	7.6	A	7.5	A	7.5	A			7.0	A	5.8	A	6.5	A	11.4	A	11.0	A	11.3	A						
USGS	01482800	1994-12-30	14100	A	6620	A	8700	A	7.6	A	7.5	A	7.6	A			6.2	A	5.3	A	5.8	A	11.7	A	11.4	A	11.5	A						
USGS	01482800	1994-12-31	16400	A	6790	A	9850	A	7.7	A	7.5	A	7.6	A			5.9	A	5.3	A	5.6	A	11.7	A	11.5	A	11.6	A						
USGS	01482800	1995-01-01	16100	A	7040	A	10200	A	7.7	A	7.5	A	7.6	A			6.4	A	5.6	A	6.0	A	11.5	A	11.1	A	11.3	A						
USGS	01482800	1995-01-02	12200	A	6480	A	9070	A	7.6	A	7.5	A	7.5	A			6.2	A	5.4	A	5.9	A	11.4	A	11.0	A	11.2	A						
USGS	01482800	1995-01-03	12800	A	6160	A	8090	A	7.6	A	7.5	A	7.5	A			5.5	A	4.7	A	5.1	A	11.6	A	11.3	A	11.5	A						
USGS	01482800	1995-01-04	12100	A	5600	A	8030	A	7.7	A	7.5	A	7.6	A			5.4	A	4.2	A	5.0	A	11.7	A	11.4	A	11.5	A						
USGS	01482800	1995-01-05	10600	A	5000	A	6400	A	7.7	A	7.6	A	7.7	A			4.5	A	3.1	A	3.8	A	12.1	A	11.5	A	11.9	A						
USGS	01482800	1995-01-06	11800	A	4240	A	7290	A	7.8	A	7.6	A	7.7	A			4.0	A	3.1	A	3.6	A	12.2	A	11.8	A	12.0	A						
USGS	01482800	1995-01-07	9500	A	3670	A	5990	A	7.7	A	7.6	A	7.7	A			4.0	A	3.1	A	3.7	A	12.3	A	11.9	A	12.0	A						
USGS	01482800	1995-01-08	10000	A	3500	A	6060	A	7.7	A	7.6	A	7.7	A			3.9	A	3.2	A	3.6	A	12.5	A	12.1	A	12.3	A						
USGS	01482800	1995-01-09	11600	A	3510	A	6790	A	7.8	A	7.6	A	7.7	A			4.1	A	3.3	A	3.7	A	12.5	A	12.2	A	12.3	A						
USGS	01482800	1995-01-10	11400	A	4380	A	6760	A	7.8	A	7.6	A	7.7	A			3.6	A	3.1	A	3.4	A	12.4	A	12.1	A	12.3	A						
USGS	01482800	1995-01-11	13000	A	4430	A	8250	A	7.8	A	7.6	A	7.7	A			3.7	A	3.1	A	3.5	A	12.4	A	12.1	A	12.2	A						
USGS	01482800	1995-01-12	14000	A	5780	A	9470	A	7.8	A	7.6	A	7.7	A			4.4	A	3.4	A	3.8	A	12.3	A	12.0	A	12.1	A						
USGS	01482800	1995-01-13	13100	A	5340	A	8920	A	7.7	A	7.6	A	7.7	A			5.0	A	3.9	A	4.3	A	12.3	A	12.1	A	12.2	A						
USGS	01482800	1995-01-14	13000	A	5770	A	8520	A	7.8	A	7.6	A	7.6	A			5.3	A	4.1	A	4.7	A	12.3	A	11.7	A	11.9	A						
